detection_id,symbol,reason,tier,pivot_dist,target_new,target_legacy,target_code,breakout_price
bump_and_run_reversal_bottoms:001637,TCB,cut_by_search_cap,premium,,,16.73,16.73,14.34
bump_and_run_reversal_bottoms:001638,TCD,ok,premium,52.0,7.91,6.81,6.81,5.85
bump_and_run_reversal_bottoms:001639,TCH,ok,premium,29.0,14.26,12.78,12.78,10.82
bump_and_run_reversal_bottoms:001640,TCI,no_pivot_fits_lead_in,data_limited,,,7.35,7.35,4.68
bump_and_run_reversal_bottoms:001641,TCI,ok,premium,83.0,13.55,9.84,9.84,8.76
bump_and_run_reversal_bottoms:001642,TCL,ok,data_limited,1.0,8.08,8.08,8.08,7.34
bump_and_run_reversal_bottoms:001643,TCL,ok,loose,29.0,9.41,9.18,9.18,8.11
bump_and_run_reversal_bottoms:001644,TCL,ok,premium,7.0,31.1,29.85,29.85,26.17
bump_and_run_reversal_bottoms:001645,TCL,no_pivot_fits_lead_in,premium,,,29.99,29.99,25.16
bump_and_run_reversal_bottoms:001646,TCM,ok,premium,31.0,13.7,11.67,11.67,10.11
bump_and_run_reversal_bottoms:001647,TCM,ok,premium,110.0,12.68,11.86,11.86,9.09
bump_and_run_reversal_bottoms:001648,TCM,ok,premium,15.0,13.25,12.76,12.76,10.22
bump_and_run_reversal_bottoms:001649,TCM,ok,loose,45.0,37.71,33.02,33.02,31.12
bump_and_run_reversal_bottoms:001650,TCO,ok,data_limited,52.0,7.16,7.09,7.09,4.71
bump_and_run_reversal_bottoms:001651,TCO,ok,premium,18.0,5.96,5.96,5.96,4.78
bump_and_run_reversal_bottoms:001652,TCR,ok,standard,6.0,5.84,5.55,5.55,4.78
bump_and_run_reversal_bottoms:001653,TCR,ok,data_limited,29.0,3.09,3.09,3.09,2.48
bump_and_run_reversal_bottoms:001654,TCR,ok,data_limited,97.0,3.09,2.8,2.8,2.45
bump_and_run_reversal_bottoms:001655,TCR,no_pivot_fits_lead_in,data_limited,,,3.8,3.8,3.41
bump_and_run_reversal_bottoms:001656,TCT,no_pivot_fits_lead_in,premium,,,42.98,42.98,36.57
bump_and_run_reversal_bottoms:001657,TCT,ok,standard,170.0,20.77,19.51,19.51,16.78
bump_and_run_reversal_bottoms:001658,TCW,no_pivot_fits_lead_in,premium,,,10.74,10.74,10.1
bump_and_run_reversal_bottoms:001659,TCW,ok,standard,8.0,22.8,22.59,22.59,20.09
bump_and_run_reversal_bottoms:001660,TCW,ok,standard,63.0,22.8,21.28,21.28,18.45
bump_and_run_reversal_bottoms:001661,TDC,no_pivot_fits_lead_in,standard,,,4.94,4.94,4.0
bump_and_run_reversal_bottoms:001662,TDC,ok,premium,18.0,22.44,18.08,18.08,11.76
bump_and_run_reversal_bottoms:001663,TDC,ok,premium,10.0,9.87,9.32,9.32,7.97
bump_and_run_reversal_bottoms:001664,TDF,ok,data_limited,16.0,17.47,16.16,16.16,14.42
bump_and_run_reversal_bottoms:001665,TDF,cut_by_search_cap,data_limited,,,17.82,17.82,14.42
bump_and_run_reversal_bottoms:001666,TDG,ok,standard,12.0,3.68,3.5,3.5,3.16
bump_and_run_reversal_bottoms:001667,TDH,no_pivot_fits_lead_in,standard,,,6.93,6.93,5.4
bump_and_run_reversal_bottoms:001668,TDH,ok,premium,28.0,12.0,8.6,8.6,7.2
bump_and_run_reversal_bottoms:001669,TDH,ok,standard,43.0,5.45,4.63,4.63,3.72
bump_and_run_reversal_bottoms:001670,TDH,ok,data_limited,20.0,4.75,3.98,3.98,3.37
bump_and_run_reversal_bottoms:001671,TDS,ok,premium,28.0,19.14,18.38,18.38,16.06
bump_and_run_reversal_bottoms:001672,TDS,ok,standard,43.0,29.42,12.8,12.8,10.8
bump_and_run_reversal_bottoms:001673,TDW,no_pivot_fits_lead_in,loose,,,17.77,17.77,14.43
bump_and_run_reversal_bottoms:001674,TDW,ok,data_limited,61.0,55.65,48.52,48.52,43.32
bump_and_run_reversal_bottoms:001675,TED,ok,data_limited,18.0,31.78,31.78,31.78,26.87
bump_and_run_reversal_bottoms:001676,TEG,ok,premium,27.0,15.32,12.34,12.34,8.7
bump_and_run_reversal_bottoms:001677,TEG,ok,premium,26.0,10.1,9.88,9.88,8.89
bump_and_run_reversal_bottoms:001678,TET,no_pivot_fits_lead_in,data_limited,,,9.048,9.048,7.458
bump_and_run_reversal_bottoms:001679,TFC,ok,data_limited,38.0,5.696,4.967,4.967,4.437
bump_and_run_reversal_bottoms:001680,TFC,no_pivot_fits_lead_in,data_limited,,,5.934,5.934,4.239
bump_and_run_reversal_bottoms:001681,TFC,ok,premium,35.0,84.399,80.518,80.518,65.0
bump_and_run_reversal_bottoms:001682,TGP,no_pivot_fits_lead_in,data_limited,,,6.57,6.57,4.85
bump_and_run_reversal_bottoms:001683,TGP,ok,data_limited,5.0,4.2,4.11,4.11,3.93
bump_and_run_reversal_bottoms:001684,TH1,ok,data_limited,5.0,38.14,33.95,33.95,29.12
bump_and_run_reversal_bottoms:001685,THB,ok,premium,44.0,5.36,4.58,4.58,3.91
bump_and_run_reversal_bottoms:001686,THB,ok,data_limited,9.0,3.3,3.3,3.3,2.81
bump_and_run_reversal_bottoms:001687,THG,ok,premium,3.0,7.75,7.73,7.73,6.28
bump_and_run_reversal_bottoms:001688,THG,ok,premium,9.0,35.58,33.9,33.9,27.01
bump_and_run_reversal_bottoms:001689,THM,ok,data_limited,10.0,9.5,9.3,9.3,8.0
bump_and_run_reversal_bottoms:001690,THP,ok,data_limited,71.0,12.52,11.57,11.57,8.55
bump_and_run_reversal_bottoms:001691,THP,no_pivot_fits_lead_in,data_limited,,,10.3,10.3,8.8
bump_and_run_reversal_bottoms:001692,THT,ok,data_limited,12.0,2.88,2.79,2.79,2.44
bump_and_run_reversal_bottoms:001693,THT,no_pivot_fits_lead_in,data_limited,,,4.68,4.68,4.06
bump_and_run_reversal_bottoms:001694,THT,no_pivot_fits_lead_in,loose,,,11.89,11.89,10.26
bump_and_run_reversal_bottoms:001695,TID,ok,standard,30.0,23.97,22.09,22.09,20.12
bump_and_run_reversal_bottoms:001696,TIE,no_pivot_fits_lead_in,data_limited,,,8.1,8.1,7.4
bump_and_run_reversal_bottoms:001697,TIG,ok,data_limited,14.0,1.92,1.92,1.92,1.37
bump_and_run_reversal_bottoms:001698,TIG,no_pivot_fits_lead_in,loose,,,2.16,2.16,1.72
bump_and_run_reversal_bottoms:001699,TIG,ok,standard,78.0,11.0,9.2,9.2,7.1
bump_and_run_reversal_bottoms:001700,TIS,no_pivot_fits_lead_in,data_limited,,,15.1,15.1,10.2
bump_and_run_reversal_bottoms:001701,TIS,ok,standard,183.0,6.2,5.7,5.7,4.8
bump_and_run_reversal_bottoms:001702,TJC,ok,data_limited,152.0,4.45,3.9,3.9,3.39
bump_and_run_reversal_bottoms:001703,TJC,ok,data_limited,9.0,3.57,3.15,3.15,2.75
bump_and_run_reversal_bottoms:001704,TKC,ok,data_limited,51.0,18.741,18.604,18.604,16.536
bump_and_run_reversal_bottoms:001705,TKC,ok,standard,176.0,14.614,3.065,3.065,2.139
bump_and_run_reversal_bottoms:001706,TKU,ok,data_limited,1.0,5.98,5.98,5.98,4.95
bump_and_run_reversal_bottoms:001707,TLD,ok,premium,33.0,15.49,7.57,7.57,7.08
bump_and_run_reversal_bottoms:001708,TLD,ok,premium,151.0,15.49,7.5,7.5,5.02
bump_and_run_reversal_bottoms:001709,TLD,no_pivot_fits_lead_in,standard,,,5.59,5.59,5.13
bump_and_run_reversal_bottoms:001710,TLG,no_pivot_fits_lead_in,premium,,,53.88,53.88,44.66
bump_and_run_reversal_bottoms:001711,TLH,no_pivot_fits_lead_in,standard,,,3.78,3.78,2.8
bump_and_run_reversal_bottoms:001712,TLH,no_pivot_fits_lead_in,standard,,,5.06,5.06,3.82
bump_and_run_reversal_bottoms:001713,TLH,ok,premium,3.0,3.53,3.51,3.51,3.12
bump_and_run_reversal_bottoms:001714,TLH,ok,standard,189.0,3.53,3.3,3.3,2.64
bump_and_run_reversal_bottoms:001715,TLH,ok,premium,53.0,6.7,5.58,5.58,5.29
bump_and_run_reversal_bottoms:001716,TLI,ok,data_limited,13.0,8.9,8.9,8.9,4.4
bump_and_run_reversal_bottoms:001717,TLP,no_pivot_before_lead_start,data_limited,,,16.01,16.01,11.86
bump_and_run_reversal_bottoms:001718,TLP,ok,data_limited,9.0,12.71,11.73,11.73,10.38
bump_and_run_reversal_bottoms:001719,TLP,no_pivot_fits_lead_in,data_limited,,,6.85,6.85,6.07
bump_and_run_reversal_bottoms:001720,TLT,ok,data_limited,9.0,13.345,10.971,10.971,10.201
bump_and_run_reversal_bottoms:001721,TLT,ok,data_limited,45.0,10.907,8.212,8.212,7.058
bump_and_run_reversal_bottoms:001722,TLT,cut_by_search_cap,data_limited,,,8.597,8.597,8.212
bump_and_run_reversal_bottoms:001723,TMB,no_pivot_fits_lead_in,standard,,,78.95,78.95,64.37
bump_and_run_reversal_bottoms:001724,TMB,ok,standard,44.0,67.44,60.31,60.31,53.19
bump_and_run_reversal_bottoms:001725,TMC,no_pivot_fits_lead_in,data_limited,,,12.08,12.08,10.39
bump_and_run_reversal_bottoms:001726,TMC,no_pivot_fits_lead_in,data_limited,,,8.96,8.96,7.63
bump_and_run_reversal_bottoms:001727,TMS,cut_by_search_cap,loose,,,41.99,41.99,37.74
bump_and_run_reversal_bottoms:001728,TMT,ok,standard,14.0,26.4,21.4,21.4,15.7
bump_and_run_reversal_bottoms:001729,TMX,no_pivot_fits_lead_in,data_limited,,,10.87,10.87,9.69
bump_and_run_reversal_bottoms:001730,TN1,ok,standard,14.0,24.01,22.96,22.96,20.32
bump_and_run_reversal_bottoms:001731,TNA,ok,premium,48.0,12.578,11.884,11.884,8.974
bump_and_run_reversal_bottoms:001732,TNB,ok,data_limited,25.0,5.296,4.766,4.766,3.972
bump_and_run_reversal_bottoms:001733,TNC,ok,loose,2.0,6.18,6.18,6.18,5.16
bump_and_run_reversal_bottoms:001734,TNC,ok,data_limited,72.0,9.01,7.04,7.04,6.21
bump_and_run_reversal_bottoms:001735,TNG,no_pivot_fits_lead_in,premium,,,2.05,2.05,1.59
bump_and_run_reversal_bottoms:001736,TNG,ok,premium,7.0,5.04,4.75,4.75,4.3
bump_and_run_reversal_bottoms:001737,TNG,ok,standard,15.0,4.55,4.3,4.3,3.6
bump_and_run_reversal_bottoms:001738,TNG,ok,premium,30.0,21.63,19.87,19.87,16.66
bump_and_run_reversal_bottoms:001739,TNG,no_pivot_fits_lead_in,data_limited,,,25.82,25.82,18.13
bump_and_run_reversal_bottoms:001740,TNH,no_pivot_fits_lead_in,standard,,,18.78,18.78,15.83
bump_and_run_reversal_bottoms:001741,TNI,no_pivot_fits_lead_in,standard,,,14.65,14.65,7.86
bump_and_run_reversal_bottoms:001742,TNS,ok,data_limited,195.0,8.4,2.6,2.6,2.1
bump_and_run_reversal_bottoms:001743,TNS,ok,standard,31.0,14.3,8.7,8.7,5.3
bump_and_run_reversal_bottoms:001744,TNS,no_pivot_fits_lead_in,data_limited,,,5.3,5.3,4.5
bump_and_run_reversal_bottoms:001745,TNT,cut_by_search_cap,standard,,,2.02,2.02,1.42
bump_and_run_reversal_bottoms:001746,TOT,ok,data_limited,23.0,11.6,8.16,8.16,7.25
bump_and_run_reversal_bottoms:001747,TPC,ok,standard,9.0,3.8,3.77,3.77,3.19
bump_and_run_reversal_bottoms:001748,TPC,ok,standard,29.0,3.09,3.06,3.06,2.61
bump_and_run_reversal_bottoms:001749,TPP,ok,data_limited,28.0,10.87,10.26,10.26,6.94
bump_and_run_reversal_bottoms:001750,TRA,ok,loose,9.0,44.95,42.07,42.07,40.38
bump_and_run_reversal_bottoms:001751,TRA,ok,premium,1.0,23.39,23.39,23.39,20.37
bump_and_run_reversal_bottoms:001752,TRC,no_pivot_fits_lead_in,data_limited,,,23.96,23.96,19.87
bump_and_run_reversal_bottoms:001753,TRC,ok,premium,10.0,30.52,27.66,27.66,20.13
bump_and_run_reversal_bottoms:001754,TRC,ok,data_limited,99.0,36.85,28.46,28.46,24.34
bump_and_run_reversal_bottoms:001755,TRS,no_pivot_fits_lead_in,data_limited,,,16.32,16.32,14.62
bump_and_run_reversal_bottoms:001756,TS3,ok,data_limited,177.0,7.7,4.7,4.7,4.3
bump_and_run_reversal_bottoms:001757,TS4,ok,standard,23.0,7.791,7.026,7.026,6.263
bump_and_run_reversal_bottoms:001758,TS4,no_pivot_fits_lead_in,standard,,,9.322,9.322,7.25
bump_and_run_reversal_bottoms:001759,TSB,ok,data_limited,10.0,52.85,51.97,51.97,47.46
bump_and_run_reversal_bottoms:001760,TSB,ok,standard,14.0,48.34,47.85,47.85,42.56
bump_and_run_reversal_bottoms:001761,TSB,ok,premium,6.0,44.52,43.54,43.54,39.0
bump_and_run_reversal_bottoms:001762,TSC,ok,premium,34.0,16.58,13.84,13.84,11.06
bump_and_run_reversal_bottoms:001763,TSC,ok,premium,91.0,4.08,3.36,3.36,2.79
bump_and_run_reversal_bottoms:001764,TSC,ok,loose,18.0,3.52,3.36,3.36,3.09
bump_and_run_reversal_bottoms:001765,TSD,no_pivot_fits_lead_in,standard,,,5.4,5.4,5.2
bump_and_run_reversal_bottoms:001766,TSD,ok,standard,41.0,6.3,6.3,6.3,5.0
bump_and_run_reversal_bottoms:001767,TST,ok,data_limited,36.0,6.663,6.006,6.006,5.068
bump_and_run_reversal_bottoms:001768,TST,ok,data_limited,26.0,6.3,5.0,5.0,4.0
bump_and_run_reversal_bottoms:001769,TT6,ok,standard,11.0,9.26,8.0,8.0,4.8
bump_and_run_reversal_bottoms:001770,TT6,no_pivot_fits_lead_in,standard,,,7.29,7.29,4.86
bump_and_run_reversal_bottoms:001771,TTA,ok,standard,67.0,16.37,13.39,13.39,9.92
bump_and_run_reversal_bottoms:001772,TTA,ok,premium,96.0,13.39,11.11,11.11,9.39
bump_and_run_reversal_bottoms:001773,TTA,ok,premium,9.0,13.71,13.33,13.33,10.9
bump_and_run_reversal_bottoms:001774,TTC,ok,data_limited,10.0,11.01,9.95,9.95,8.47
bump_and_run_reversal_bottoms:001775,TTC,cut_by_search_cap,data_limited,,,8.02,8.02,7.46
bump_and_run_reversal_bottoms:001776,TTC,no_pivot_fits_lead_in,data_limited,,,13.51,13.51,9.79
bump_and_run_reversal_bottoms:001777,TTD,no_pivot_fits_lead_in,data_limited,,,25.31,25.31,21.92
bump_and_run_reversal_bottoms:001778,TTE,no_pivot_fits_lead_in,data_limited,,,16.829,16.829,12.764
bump_and_run_reversal_bottoms:001779,TTF,ok,standard,5.0,12.86,12.76,12.76,10.3
bump_and_run_reversal_bottoms:001780,TTF,ok,standard,75.0,3.72,3.12,3.12,2.79
bump_and_run_reversal_bottoms:001781,TTF,no_pivot_fits_lead_in,standard,,,8.29,8.29,6.7
bump_and_run_reversal_bottoms:001782,TTF,ok,premium,172.0,6.15,5.02,5.02,4.1
bump_and_run_reversal_bottoms:001783,TTG,no_pivot_fits_lead_in,standard,,,13.9,13.9,7.0
bump_and_run_reversal_bottoms:001784,TTH,ok,standard,185.0,3.2,2.5,2.5,1.8
bump_and_run_reversal_bottoms:001785,TTL,no_pivot_fits_lead_in,data_limited,,,11.0,11.0,7.4
bump_and_run_reversal_bottoms:001786,TTN,cut_by_search_cap,standard,,,7.9,7.9,6.38
bump_and_run_reversal_bottoms:001787,TTT,ok,data_limited,2.0,43.62,43.62,43.62,36.91
bump_and_run_reversal_bottoms:001788,TV1,no_pivot_fits_lead_in,data_limited,,,10.49,10.49,9.53
bump_and_run_reversal_bottoms:001789,TV1,ok,data_limited,7.0,10.11,9.53,9.53,8.01
bump_and_run_reversal_bottoms:001790,TV1,ok,standard,22.0,24.03,22.79,22.79,21.14
bump_and_run_reversal_bottoms:001791,TV2,ok,standard,8.0,27.85,26.91,26.91,21.36
bump_and_run_reversal_bottoms:001792,TV2,ok,data_limited,60.0,44.2,30.9,30.9,26.55
bump_and_run_reversal_bottoms:001793,TV3,ok,data_limited,59.0,24.73,20.73,20.73,18.55
bump_and_run_reversal_bottoms:001794,TV3,ok,data_limited,12.0,22.53,19.78,19.78,18.17
bump_and_run_reversal_bottoms:001795,TV3,ok,data_limited,121.0,19.14,19.14,19.14,13.0
bump_and_run_reversal_bottoms:001796,TV4,no_pivot_fits_lead_in,data_limited,,,3.33,3.33,2.79
bump_and_run_reversal_bottoms:001797,TV4,no_pivot_fits_lead_in,data_limited,,,5.5,5.5,4.96
bump_and_run_reversal_bottoms:001798,TV4,ok,standard,9.0,9.2,9.15,9.15,7.79
bump_and_run_reversal_bottoms:001799,TV4,no_pivot_fits_lead_in,loose,,,16.88,16.88,13.52
bump_and_run_reversal_bottoms:001800,TVB,ok,premium,41.0,11.06,9.43,9.43,7.81
bump_and_run_reversal_bottoms:001801,TVB,ok,standard,22.0,10.75,7.03,7.03,4.59
bump_and_run_reversal_bottoms:001802,TVB,ok,premium,18.0,9.55,9.52,9.52,8.19
bump_and_run_reversal_bottoms:001803,TVB,ok,premium,2.0,8.64,8.64,8.64,7.64
bump_and_run_reversal_bottoms:001804,TVB,ok,premium,79.0,11.15,8.52,8.52,7.67
bump_and_run_reversal_bottoms:001805,TVD,no_pivot_fits_lead_in,loose,,,4.19,4.19,3.79
bump_and_run_reversal_bottoms:001806,TVN,ok,premium,12.0,19.85,17.48,17.48,15.01
bump_and_run_reversal_bottoms:001807,TVN,ok,standard,33.0,7.98,7.88,7.88,6.0
bump_and_run_reversal_bottoms:001808,TW3,ok,data_limited,38.0,21.503,15.497,15.497,10.974
bump_and_run_reversal_bottoms:001809,TW3,ok,data_limited,21.0,16.91,16.554,16.554,14.329
bump_and_run_reversal_bottoms:001810,TXM,no_pivot_fits_lead_in,data_limited,,,12.25,12.25,9.96
bump_and_run_reversal_bottoms:001811,TYA,ok,standard,41.0,1.49,1.39,1.39,1.23
bump_and_run_reversal_bottoms:001812,TYA,no_pivot_fits_lead_in,standard,,,3.04,3.04,2.23
bump_and_run_reversal_bottoms:001813,UDC,ok,standard,106.0,5.1,3.83,3.83,3.24
bump_and_run_reversal_bottoms:001814,UDC,ok,premium,2.0,9.5,9.5,9.5,6.64
bump_and_run_reversal_bottoms:001815,UDC,ok,loose,220.0,5.6,5.1,5.1,3.8
bump_and_run_reversal_bottoms:001816,UDC,ok,data_limited,85.0,4.3,3.4,3.4,3.1
bump_and_run_reversal_bottoms:001817,UDJ,no_pivot_fits_lead_in,data_limited,,,2.61,2.61,2.29
bump_and_run_reversal_bottoms:001818,UDJ,ok,standard,53.0,8.1,8.1,8.1,6.7
bump_and_run_reversal_bottoms:001819,UIC,ok,premium,37.0,23.74,21.66,21.66,18.85
bump_and_run_reversal_bottoms:001820,UIC,ok,data_limited,10.0,45.95,44.0,44.0,35.85
bump_and_run_reversal_bottoms:001821,UIC,ok,standard,123.0,45.95,40.0,40.0,33.7
bump_and_run_reversal_bottoms:001822,UNI,no_pivot_fits_lead_in,data_limited,,,11.11,11.11,9.91
bump_and_run_reversal_bottoms:001823,UNI,no_pivot_fits_lead_in,standard,,,15.5,15.5,13.0
bump_and_run_reversal_bottoms:001824,UPH,no_pivot_fits_lead_in,data_limited,,,10.9,10.9,9.7
bump_and_run_reversal_bottoms:001825,V12,ok,data_limited,58.0,4.891,4.327,4.327,3.649
bump_and_run_reversal_bottoms:001826,V12,ok,data_limited,20.0,7.599,7.599,7.599,6.769
bump_and_run_reversal_bottoms:001827,V15,ok,data_limited,186.0,2.9,1.1,1.1,0.9
bump_and_run_reversal_bottoms:001828,VAF,no_pivot_fits_lead_in,data_limited,,,15.72,15.72,9.76
bump_and_run_reversal_bottoms:001829,VAV,ok,data_limited,7.0,13.43,12.54,12.54,10.61
bump_and_run_reversal_bottoms:001830,VAV,no_pivot_fits_lead_in,data_limited,,,25.98,25.98,17.26
bump_and_run_reversal_bottoms:001831,VAV,ok,data_limited,123.0,20.54,17.4,17.4,15.71
bump_and_run_reversal_bottoms:001832,VBB,ok,standard,36.0,8.94,7.34,7.34,6.06
bump_and_run_reversal_bottoms:001833,VBB,ok,premium,30.0,11.73,11.73,11.73,9.45
bump_and_run_reversal_bottoms:001834,VBC,no_pivot_fits_lead_in,standard,,,24.79,24.79,14.34
bump_and_run_reversal_bottoms:001835,VBC,ok,data_limited,88.0,14.78,13.46,13.46,11.12
bump_and_run_reversal_bottoms:001836,VBH,ok,data_limited,209.0,36.31,18.67,18.67,12.79
bump_and_run_reversal_bottoms:001837,VBH,no_pivot_fits_lead_in,data_limited,,,14.9,14.9,13.5
bump_and_run_reversal_bottoms:001838,VC1,no_pivot_fits_lead_in,data_limited,,,13.1,13.1,11.3
bump_and_run_reversal_bottoms:001839,VC1,ok,data_limited,71.0,13.9,8.6,8.6,8.2
bump_and_run_reversal_bottoms:001840,VC1,ok,standard,6.0,13.3,12.7,12.7,11.2
bump_and_run_reversal_bottoms:001841,VC1,ok,data_limited,61.0,26.1,12.1,12.1,9.6
bump_and_run_reversal_bottoms:001842,VC1,no_pivot_fits_lead_in,data_limited,,,9.9,9.9,10.1
bump_and_run_reversal_bottoms:001843,VC2,no_pivot_fits_lead_in,data_limited,,,6.83,6.83,5.95
bump_and_run_reversal_bottoms:001844,VC2,no_pivot_fits_lead_in,data_limited,,,7.04,7.04,6.13
bump_and_run_reversal_bottoms:001845,VC2,ok,standard,6.0,11.9,11.9,11.9,9.33
bump_and_run_reversal_bottoms:001846,VC2,no_pivot_fits_lead_in,data_limited,,,11.09,11.09,9.26
bump_and_run_reversal_bottoms:001847,VC2,ok,standard,28.0,9.82,8.64,8.64,7.27
bump_and_run_reversal_bottoms:001848,VC6,no_pivot_fits_lead_in,data_limited,,,2.54,2.54,2.21
bump_and_run_reversal_bottoms:001849,VC6,no_pivot_fits_lead_in,data_limited,,,6.81,6.81,5.9
bump_and_run_reversal_bottoms:001850,VC7,no_pivot_before_lead_start,standard,,,1.8,1.8,1.42
bump_and_run_reversal_bottoms:001851,VC7,no_pivot_fits_lead_in,standard,,,9.82,9.82,8.29
bump_and_run_reversal_bottoms:001852,VC7,ok,standard,50.0,14.37,10.34,10.34,8.77
bump_and_run_reversal_bottoms:001853,VC7,cut_by_search_cap,data_limited,,,5.33,5.33,3.43
bump_and_run_reversal_bottoms:001854,VC9,ok,data_limited,4.0,4.78,4.61,4.61,3.57
bump_and_run_reversal_bottoms:001855,VCB,no_pivot_fits_lead_in,premium,,,7.81,7.81,6.93
bump_and_run_reversal_bottoms:001856,VCB,ok,premium,133.0,53.53,48.23,48.23,40.98
bump_and_run_reversal_bottoms:001857,VCB,ok,data_limited,3.0,65.65,64.36,64.36,60.8
bump_and_run_reversal_bottoms:001858,VCC,no_pivot_fits_lead_in,data_limited,,,5.88,5.88,5.13
bump_and_run_reversal_bottoms:001859,VCC,no_pivot_fits_lead_in,data_limited,,,8.05,8.05,6.86
bump_and_run_reversal_bottoms:001860,VCF,ok,data_limited,72.0,96.98,77.85,77.85,61.75
bump_and_run_reversal_bottoms:001861,VCF,ok,data_limited,28.0,148.3,111.94,111.94,101.84
bump_and_run_reversal_bottoms:001862,VCG,ok,premium,25.0,12.29,9.53,9.53,8.55
bump_and_run_reversal_bottoms:001863,VCI,no_pivot_fits_lead_in,premium,,,14.91,14.91,11.31
bump_and_run_reversal_bottoms:001864,VCI,ok,loose,51.0,30.28,28.31,28.31,25.18
bump_and_run_reversal_bottoms:001865,VCP,no_pivot_fits_lead_in,premium,,,26.3,26.3,21.7
bump_and_run_reversal_bottoms:001866,VCR,ok,data_limited,24.0,4.2,4.1,4.1,3.1
bump_and_run_reversal_bottoms:001867,VCR,ok,premium,140.0,20.1,12.0,12.0,10.2
bump_and_run_reversal_bottoms:001868,VCS,no_pivot_fits_lead_in,premium,,,76.69,76.69,70.35
bump_and_run_reversal_bottoms:001869,VCS,ok,premium,2.0,46.84,46.84,46.84,40.45
bump_and_run_reversal_bottoms:001870,VCS,ok,premium,20.0,59.2,57.06,57.06,46.03
bump_and_run_reversal_bottoms:001871,VCS,ok,data_limited,3.0,41.53,38.87,38.87,36.79
bump_and_run_reversal_bottoms:001872,VCW,ok,data_limited,20.0,21.082,20.811,20.811,18.919
bump_and_run_reversal_bottoms:001873,VCW,ok,data_limited,17.0,29.803,28.018,28.018,24.092
bump_and_run_reversal_bottoms:001874,VCW,ok,data_limited,14.0,35.8,35.8,35.8,32.0
bump_and_run_reversal_bottoms:001875,VDL,no_pivot_fits_lead_in,data_limited,,,28.106,28.106,20.27
bump_and_run_reversal_bottoms:001876,VDL,ok,data_limited,155.0,23.707,13.092,13.092,11.146
bump_and_run_reversal_bottoms:001877,VDP,ok,data_limited,10.0,18.81,18.65,18.65,17.48
bump_and_run_reversal_bottoms:001878,VDT,ok,data_limited,80.0,16.257,16.257,16.257,11.38
bump_and_run_reversal_bottoms:001879,VE1,no_pivot_fits_lead_in,data_limited,,,9.0,9.0,7.1
bump_and_run_reversal_bottoms:001880,VE1,ok,data_limited,1.0,21.3,21.3,21.3,13.4
bump_and_run_reversal_bottoms:001881,VE1,no_pivot_fits_lead_in,data_limited,,,4.1,4.1,3.6
bump_and_run_reversal_bottoms:001882,VE2,no_pivot_fits_lead_in,data_limited,,,10.076,10.076,9.283
bump_and_run_reversal_bottoms:001883,VE2,ok,data_limited,35.0,11.582,11.527,11.527,9.985
bump_and_run_reversal_bottoms:001884,VE3,ok,data_limited,19.0,10.84,10.5,10.5,9.11
bump_and_run_reversal_bottoms:001885,VE3,ok,data_limited,13.0,10.5,10.5,10.5,9.2
bump_and_run_reversal_bottoms:001886,VE3,ok,data_limited,54.0,15.5,12.0,12.0,10.2
bump_and_run_reversal_bottoms:001887,VE8,ok,standard,19.0,14.8,12.9,12.9,9.3
bump_and_run_reversal_bottoms:001888,VE8,ok,data_limited,86.0,14.8,10.5,10.5,8.2
bump_and_run_reversal_bottoms:001889,VE9,ok,standard,13.0,8.5,6.6,6.6,5.3
bump_and_run_reversal_bottoms:001890,VE9,ok,standard,47.0,5.2,4.5,4.5,4.0
bump_and_run_reversal_bottoms:001891,VEA,ok,premium,12.0,29.94,29.94,29.94,27.32
bump_and_run_reversal_bottoms:001892,VEA,no_pivot_fits_lead_in,premium,,,39.2,39.2,33.8
bump_and_run_reversal_bottoms:001893,VEC,ok,data_limited,19.0,6.41,6.14,6.14,5.41
bump_and_run_reversal_bottoms:001894,VEC,ok,data_limited,1.0,10.2,10.2,10.2,7.5
bump_and_run_reversal_bottoms:001895,VEC,ok,data_limited,4.0,8.7,8.5,8.5,7.4
bump_and_run_reversal_bottoms:001896,VEC,ok,data_limited,5.0,21.6,21.6,21.6,14.3
bump_and_run_reversal_bottoms:001897,VEF,ok,premium,57.0,58.9,54.22,54.22,31.06
bump_and_run_reversal_bottoms:001898,VEF,ok,premium,192.0,58.9,45.85,45.85,37.08
bump_and_run_reversal_bottoms:001899,VEF,ok,premium,28.0,47.12,43.84,43.84,38.82
bump_and_run_reversal_bottoms:001900,VEF,no_pivot_fits_lead_in,premium,,,184.41,184.41,136.48
bump_and_run_reversal_bottoms:001901,VEF,ok,premium,11.0,164.19,157.3,157.3,123.1
bump_and_run_reversal_bottoms:001902,VES,no_pivot_fits_lead_in,data_limited,,,2.0,2.0,1.6
bump_and_run_reversal_bottoms:001903,VET,ok,data_limited,36.0,97.13,83.27,83.27,70.02
bump_and_run_reversal_bottoms:001904,VET,ok,data_limited,74.0,111.86,61.11,61.11,55.48
bump_and_run_reversal_bottoms:001905,VET,ok,data_limited,1.0,19.0,19.0,19.0,14.5
bump_and_run_reversal_bottoms:001906,VFG,ok,premium,43.0,80.31,73.49,73.49,59.36
bump_and_run_reversal_bottoms:001907,VFR,ok,premium,17.0,10.29,9.93,9.93,8.71
